REC ID,DATE,DESCRIPTION,DOCUMENT NO,COMPANY NAME,PART NUMBER,UNIT PRICE,QTY,PRIORITY CODE,PRSYPAPPSEC,CURRENT STOCK,SALES ORDERS,BACKORDER,CUSTOMER TOTAL BO QTY,SALES-BACK ORDER,ACTUAL STOCK,ETA,FINAL PO QTY,NUMBER OF DAYS ETA,RELEASE,NOTE
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC006L,21.04,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2025-01-29,1.0,-4.0,0.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,22.18,1.0,SPECIAL,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2025-01-29,1.0,-4.0,0.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC279L,22.18,2.0,SPECIAL,0.0,0.0,0.0,2.0,3.0,3.0,0.0,2025-01-29,1.0,-4.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388L,24.24,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,21.17,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,5.0,0.0,2025-01-29,3.0,-4.0,0.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333L,21.17,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,5.0,0.0,2025-01-29,3.0,-4.0,0.0,done
912650.0,16-01-2025,NON EUR1 CALIPER,215105.0,(GAZ) COMLINE IRELAND LIMITED,CBC247L,20.39,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC236L,17.69,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-01-29,2.0,-4.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC279R,22.18,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2025-02-14,3.0,12.0,0.0,done
900927.0,29-10-2024,NON EUR1 - CALIPER+CVJOINT+STSUP+WBK,202305.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,19.85,2.0,SPECIAL,0.0,0.0,0.0,2.0,3.0,10.0,0.0,2025-01-29,1.0,-4.0,0.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CBC124R,19.85,1.0,SPECIAL,0.0,0.0,0.0,1.0,3.0,10.0,0.0,2025-01-29,1.0,-4.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC388R,24.24,3.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2025-02-14,3.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC391R,21.1,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,21.17,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,5.0,0.0,2025-01-29,3.0,-4.0,0.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC333R,21.17,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,5.0,0.0,2025-01-29,3.0,-4.0,0.0,done
904652.0,19-11-2024,NON EUR1 CALIPER + WBK + CVJOINT,206304.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,19.92,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2025-01-29,2.0,-4.0,0.0,done
896254.0,01-10-2024,NON EUR1 - CALIPER+CVJOINT+BRAKE DISC+WBK,196306.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,21.38,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2025-01-29,2.0,-4.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC564L,20.47,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC565R,21.38,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2025-01-29,2.0,-4.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566L,17.34,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC566R,17.34,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2025-02-14,2.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC593R,16.43,2.0,SPECIAL,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2025-02-14,1.0,12.0,0.0,done
912653.0,16-01-2025,NON EUR1 CALIPER,215106.0,(GAZ) COMLINE IRELAND LIMITED,CBC626L,19.92,2.0,SPECIAL,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2025-01-29,2.0,-4.0,0.0,done
912665.0,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC1043V,13.15,2.0,SLOW,30.0,0.0,0.0,2.0,2.0,5.0,0.0,2025-02-03,70.0,1.0,0.0,done
887241.0,30-07-2024,NON EUR1 BRAKE DISC,183807.0,(GAZ) COMLINE IRELAND LIMITED,ADC0550V,19.45,2.0,OBS,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,2.0,back/order/qty
897547.0,08-10-2024,NON EUR1 BRAKE DISC+BRAKE PAD,197605.0,(GAZ) COMLINE IRELAND LIMITED,ADC1679V,28.37,6.0,V-SLOW,0.0,20.0,0.0,4.0,4.0,4.0,20.0,2025-02-03,20.0,1.0,4.0,back/order/qty
912665.0,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC1478,15.69,8.0,MED,0.0,6.0,4.0,8.0,8.0,46.0,2.0,2025-03-20,50.0,46.0,0.0,No Allocation
900931.0,29-10-2024,NON EUR1 - BRAKE DISC,202306.0,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,34.78,6.0,V-SLOW,0.0,8.0,3.0,5.0,6.0,6.0,5.0,2025-02-03,60.0,1.0,0.0,release after
904655.0,19-11-2024,NON EUR1 BRAKE DISC + BRAKE PAD,206305.0,(GAZ) COMLINE IRELAND LIMITED,ADC1782V,34.78,2.0,V-SLOW,0.0,8.0,3.0,1.0,6.0,6.0,5.0,2025-02-03,60.0,1.0,0.0,release after
902082.0,05-11-2024,NON EUR1 BRAKE DISC,203406.0,(GAZ) COMLINE IRELAND LIMITED,ADC2723,13.98,2.0,SLOW,0.0,6.0,4.0,2.0,2.0,26.0,2.0,2025-02-03,70.0,1.0,0.0,release after
912665.0,16-01-2025,NON EUR1 BRAKE DISC,215110.0,(GAZ) COMLINE IRELAND LIMITED,ADC3002,33.47,8.0,FAST,106.0,97.0,0.0,8.0,8.0,8.0,97.0,2025-02-03,40.0,1.0,8.0,back/order/qty
902082.0,05-11-2024,NON EUR1 BRAKE DISC,203406.0,(GAZ) COMLINE IRELAND LIMITED,ADC1099,15.81,2.0,V-SLOW,0.0,7.0,3.0,1.0,1.0,1.0,4.0,2025-02-26,3.0,24.0,1.0,back/order/qty
893465.0,13-09-2024,NON EUR1 BRAKE DISC,192401.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,63.56,1.0,OBS,0.0,10.0,4.0,1.0,6.0,6.0,6.0,,,,6.0,back/order/qty
887241.0,30-07-2024,NON EUR1 BRAKE DISC,183807.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,63.56,4.0,OBS,0.0,10.0,4.0,4.0,6.0,6.0,6.0,,,,6.0,back/order/qty
853556.0,01-04-2024,NON EUR1 - BRAKE DISC,144704.0,(GAZ) COMLINE IRELAND LIMITED,ADC3035,61.29,4.0,OBS,0.0,10.0,4.0,1.0,6.0,6.0,6.0,,,,6.0,back/order/qty
895014.0,24-09-2024,TUR STSUP,194710.0,(GAZ) COMLINE IRELAND LIMITED,CTR3360,5.69,2.0,SPECIAL,0.0,0.0,0.0,1.0,3.0,5.0,0.0,2025-02-26,5.0,24.0,0.0,done
912670.0,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3360,5.69,2.0,SPECIAL,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2025-02-26,5.0,24.0,0.0,done
912670.0,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3436,5.48,6.0,SPECIAL,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2025-02-07,3.0,5.0,0.0,done
912670.0,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3103,4.28,18.0,WSL,59.0,0.0,0.0,3.0,3.0,9.0,0.0,,,,0.0,done
912670.0,16-01-2025,TUR STSUP,215113.0,(GAZ) COMLINE IRELAND LIMITED,CTR3210,5.32,2.0,SLOW,0.0,0.0,0.0,2.0,2.0,28.0,0.0,2025-02-20,30.0,18.0,0.0,done
906952.0,03-12-2024,NON EUR1 CALIPER+WBK+CVJOINT+STSUP,209104.0,(GAZ) COMLINE IRELAND LIMITED,CHA299,27.05,2.0,V-SLOW,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2025-03-21,20.0,47.0,1.0,actual-stock
885447.0,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA172,13.71,13.0,V-SLOW,0.0,20.0,0.0,4.0,4.0,4.0,20.0,,,,4.0,back/order/qty
885447.0,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA122,16.23,2.0,OBS,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,2.0,back/order/qty
912649.0,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA014,11.39,4.0,FAST,0.0,131.0,0.0,4.0,4.0,16.0,131.0,2025-02-14,48.0,12.0,4.0,back/order/qty
912649.0,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA128,13.53,4.0,V-SLOW,0.0,2.0,2.0,4.0,4.0,5.0,0.0,,,,0.0,done
885447.0,19-07-2024,NON EUR1 - WBK,182002.0,(GAZ) COMLINE IRELAND LIMITED,CHA135,14.25,8.0,V-SLOW,0.0,24.0,0.0,6.0,6.0,6.0,24.0,,,,6.0,back/order/qty
902081.0,05-11-2024,NON EUR1 CALIPER + CVJOINT + STSUP + WBK,203405.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,14.91,1.0,V-SLOW,0.0,3.0,0.0,1.0,6.0,10.0,3.0,2025-04-28,24.0,85.0,3.0,actual-stock
898882.0,15-10-2024,NON EUR1 CALIPER+WBK+STSUP+CVJOINT,199208.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,14.91,2.0,V-SLOW,0.0,3.0,0.0,2.0,6.0,10.0,3.0,2025-04-28,24.0,85.0,3.0,actual-stock
912649.0,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CHA166,14.91,3.0,V-SLOW,0.0,3.0,0.0,3.0,6.0,10.0,3.0,2025-04-28,24.0,85.0,3.0,actual-stock
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7322,4.11,18.0,V-SLOW,0.0,15.0,2.0,18.0,18.0,20.0,13.0,2025-01-29,5.0,-4.0,13.0,actual-stock
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7281,5.65,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2025-02-07,2.0,5.0,0.0,done
902090.0,05-11-2024,TUR STSUP,203413.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7295,6.9,2.0,SPECIAL,0.0,0.0,0.0,2.0,2.0,4.0,0.0,,,,0.0,done
904670.0,19-11-2024,TUR STSUP,206311.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7180,4.49,4.0,V-SLOW,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,0.0,done
853568.0,01-04-2024,TUR STSUP,144709.0,(GAZ) COMLINE IRELAND LIMITED,CBJ7151,9.84,4.0,UD,0.0,0.0,0.0,4.0,4.0,4.0,0.0,,,,0.0,done
857730.0,01-04-2024,NON EUR1 - CVJOINT+BRAKE DISC+WBK,150206.0,(GAZ) COMLINE IRELAND LIMITED,ECV101,13.22,1.0,V-SLOW,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2025-04-28,10.0,85.0,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32277,11.58,1.0,SLOW,0.0,0.0,0.0,1.0,1.0,8.0,0.0,2025-02-07,2.0,5.0,0.0,done
906955.0,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP03417,10.35,3.0,V-SLOW,0.0,0.0,0.0,3.0,3.0,10.0,0.0,,,,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02423,12.6,2.0,V-SLOW,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2025-02-26,10.0,24.0,0.0,release after
906955.0,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP12213,14.4,2.0,V-SLOW,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2025-02-26,17.0,24.0,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02389,11.82,4.0,SLOW,0.0,47.0,42.0,4.0,4.0,5.0,5.0,2025-02-25,54.0,23.0,4.0,back/order/qty
853560.0,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP01092,11.42,2.0,OBS,0.0,0.0,0.0,2.0,2.0,3.0,0.0,,,,0.0,done
904661.0,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP12047,9.4,2.0,SLOW,0.0,33.0,0.0,2.0,2.0,6.0,33.0,2025-02-25,54.0,23.0,2.0,back/order/qty
904661.0,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP0509,5.82,7.0,V-SLOW,0.0,53.0,0.0,4.0,4.0,4.0,53.0,2025-05-06,54.0,93.0,4.0,back/order/qty
853560.0,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP01535,10.48,2.0,OBS,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP11600,8.29,5.0,SLOW,0.0,2.0,0.0,5.0,5.0,8.0,2.0,2025-02-25,54.0,23.0,0.0,release after
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP11703,9.68,1.0,OBS,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,,,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP01783,7.24,11.0,V-SLOW,0.0,0.0,0.0,11.0,11.0,21.0,0.0,2025-02-17,18.0,15.0,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32104,9.87,2.0,MED,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2025-02-25,120.0,23.0,0.0,release after
